gap_id,side,num_samples,vector_rmse,mean_vector_error,median_vector_error,max_vector_error
982,left,116,0.40311019282462884,0.33659473433555254,0.2564021473318753,0.8270020242483541
1160,left,188,0.4022995735550899,0.2903956160654921,0.18790040143446704,1.2550392181108767
385,right,21,0.40163193105712164,0.38245421180123484,0.36427921746078684,0.6068237483271082
889,right,58,0.4007880866151435,0.36889774472257886,0.36549421305264934,1.023808978618094
902,left,287,0.40050371631417064,0.3562960712344174,0.3181674893867486,0.7946168202448888
1148,right,252,0.3987198605190399,0.3588687577714824,0.31153634502957117,0.8936569038828293
251,left,201,0.3959708085308167,0.3627798304952059,0.37335018509084217,0.7343753955265666
527,right,21,0.39562589386832053,0.3923268019759239,0.39564778485214613,0.4867915923911344
222,right,53,0.39526646573159396,0.36452052371134774,0.35120540133436545,0.7499477844088567
995,right,32,0.394826525327353,0.3597929310719633,0.39253660505006616,0.5920094844160178
918,left,71,0.39467978728784403,0.2994086434778073,0.20539049926302844,1.0683862028351614
1066,left,459,0.39368855430720134,0.3509822991867243,0.3280663328745901,0.8168522397300925
783,left,183,0.39100805983948955,0.24284337942858317,0.14866274905162605,1.8052146023907922
806,right,312,0.39011481915397933,0.3673083730247915,0.3649244545130207,1.0271898493514522
759,left,232,0.38992405384525797,0.331040136263008,0.2936111621822869,0.9258201781078275
245,left,342,0.38983220199314106,0.36142325465275454,0.3454841754349697,0.7895743479442129
799,left,14,0.3893559103198344,0.38300300333417175,0.38126557268742056,0.4879582769718097
45,right,68,0.38827602400038685,0.36227221748746385,0.3118071713140089,0.8584270618820327
845,right,93,0.38738737569036613,0.365336034101027,0.37633749417325246,0.6992391238172865
1034,left,393,0.38738033545444406,0.34519274039786507,0.34296688083313254,0.723089708186705
255,right,143,0.3866574550638376,0.354048772448579,0.361967035346581,0.7129825531811683
439,left,63,0.38620850733446765,0.34629745969528625,0.3025619110335651,0.6839341608536281
844,left,32,0.3860149707045682,0.3661783945070679,0.3418334630569987,0.6004618190635284
60,left,7,0.3851097276451656,0.3761737603723655,0.4062242184394476,0.47224258990432283
805,left,282,0.3843572535269716,0.3574485580399595,0.3333664222519767,0.6957155757695779
699,right,361,0.3831762777848789,0.34688395536135064,0.3167793210188877,0.7891411069477727
