sample_idx,gap_index,model_id,side,x,y,kalman_vx,kalman_vy,perfect_rel_vx,perfect_rel_vy,perfect_world_robot_vx,perfect_world_robot_vy,matched_agent_id,match_dist,matched_dynamic_agent
4531,2,93,right,-2.796633,2.000517,-1.228083,0.065519,-1.440111,0.167150,-0.440157,0.176063,agent4,0.318625,1
4532,0,88,left,0.762458,0.596620,-0.428238,0.015733,-0.499958,-0.008648,0.500000,0.000000,agent3,0.287165,1
4533,0,79,right,4.599036,-0.625861,-0.196261,-0.008995,-0.999958,-0.008648,0.000000,0.000000,agent3,4.183022,0
4534,1,96,left,-2.527004,2.383561,-1.371689,0.207316,-1.442005,0.168171,-0.442047,0.176819,agent4,0.247483,1
4535,1,97,right,0.358740,0.936557,-0.525772,-0.080423,-0.499958,-0.008648,0.500000,0.000000,agent3,0.341535,1
4536,2,84,left,-4.602796,-0.597574,0.242348,-0.397204,-0.999958,-0.008648,0.000000,0.000000,agent4,3.446117,0
4537,2,93,right,-2.887093,2.012027,-1.236522,0.070391,-1.442005,0.168171,-0.442047,0.176819,agent4,0.329199,1
4538,0,88,left,0.746970,0.599454,-0.433131,0.014350,-0.499961,-0.008360,0.500000,0.000000,agent3,0.286041,1
4539,0,79,right,4.601544,-0.626203,-0.181890,-0.008729,-0.999961,-0.008360,0.000000,0.000000,agent3,4.207150,0
4540,1,96,left,-2.615943,2.467452,-1.379988,0.209887,-1.443751,0.169156,-0.443790,0.177516,agent4,0.250041,1
4541,1,97,right,0.343023,0.965993,-0.524937,-0.075515,-0.499961,-0.008360,0.500000,0.000000,agent3,0.340730,1
4542,2,84,left,-4.605305,-0.597900,0.226268,-0.382288,-0.999961,-0.008360,0.000000,0.000000,agent4,3.423557,0
4543,2,93,right,-3.006857,2.041027,-1.257157,0.079581,-1.443751,0.169156,-0.443790,0.177516,agent4,0.338501,1
4544,0,88,left,0.733173,0.603352,-0.436784,0.014293,-0.499966,-0.007653,0.500000,0.000000,agent3,0.285517,1
4545,0,79,right,4.603885,-0.626521,-0.167425,-0.007953,-0.999966,-0.007653,0.000000,0.000000,agent3,4.234195,0
4546,1,96,left,-2.654824,2.443145,-1.384240,0.206549,-1.446841,0.171097,-0.446874,0.178750,agent4,0.277329,1
4547,1,97,right,0.306902,0.899182,-0.527043,-0.082631,-0.499966,-0.007653,0.500000,0.000000,agent3,0.338781,1
4548,2,84,left,-4.607649,-0.598204,0.209956,-0.365795,-0.999966,-0.007653,0.000000,0.000000,agent4,3.388934,0
4549,2,93,right,-2.972732,2.017864,-1.259495,0.083269,-1.446841,0.171097,-0.446874,0.178750,agent4,0.323212,1
4550,0,88,left,0.742599,0.611108,-0.434952,0.015539,-0.499971,-0.007078,0.500000,0.000000,agent3,0.289949,1
4551,0,79,right,4.606040,-0.626814,-0.153015,-0.007316,-0.999971,-0.007078,0.000000,0.000000,agent3,4.258034,0
4552,1,96,left,-2.718866,2.441025,-1.389615,0.201606,-1.448208,0.172217,-0.448238,0.179295,agent4,0.265936,1
4553,1,97,right,0.303712,0.926966,-0.525540,-0.083116,-0.499971,-0.007078,0.500000,0.000000,agent3,0.322057,1
4554,2,84,left,-4.609806,-0.598485,0.193601,-0.348619,-0.999971,-0.007078,0.000000,0.000000,agent4,3.367998,0
4555,2,93,right,-3.084157,2.038558,-1.273017,0.089727,-1.448208,0.172217,-0.448238,0.179295,agent4,0.324686,1
4556,0,88,left,0.733970,0.619299,-0.431692,0.018046,-0.499974,-0.006582,0.500000,0.000000,agent3,0.288889,1
4557,0,79,right,4.608043,-0.627087,-0.138793,-0.006763,-0.999974,-0.006582,0.000000,0.000000,agent3,4.281750,0
4558,1,96,left,-2.764953,2.421667,-1.392567,0.192090,-1.449468,0.173215,-0.449494,0.179798,agent4,0.266042,1
4559,1,97,right,0.284142,0.945181,-0.523943,-0.079511,-0.499974,-0.006582,0.500000,0.000000,agent3,0.321907,1
4560,2,84,left,-4.611810,-0.598745,0.177360,-0.330927,-0.999974,-0.006582,0.000000,0.000000,agent4,3.347698,0
4561,2,93,right,-3.073970,2.031824,-1.273459,0.093467,-1.449468,0.173215,-0.449494,0.179798,agent4,0.319103,1
4562,0,88,left,0.734189,0.635101,-0.425536,0.023078,-0.499977,-0.006153,0.500000,0.000000,agent3,0.276699,1
4563,0,79,right,4.609909,-0.627341,-0.124868,-0.006281,-0.999977,-0.006153,0.000000,0.000000,agent3,4.286662,0
4564,1,96,left,-2.853901,2.499572,-1.401411,0.196881,-1.450629,0.174107,-0.450651,0.180261,agent4,0.249410,1
4565,1,97,right,0.252628,0.879432,-0.524517,-0.088091,-0.499977,-0.006153,0.500000,0.000000,agent3,0.342218,1
4566,2,84,left,-4.613677,-0.598987,0.161366,-0.312905,-0.999977,-0.006153,0.000000,0.000000,agent4,3.337470,0
4567,2,93,right,-3.178168,2.044995,-1.283847,0.098525,-1.450629,0.174107,-0.450651,0.180261,agent4,0.330950,1
4568,0,88,left,0.669867,0.608893,-0.428991,0.022387,-0.499980,-0.005805,0.500000,0.000000,agent3,0.282663,1
4569,0,79,right,4.611660,-0.627579,-0.111331,-0.005886,-0.999980,-0.005805,0.000000,0.000000,agent3,4.310162,0
4570,1,96,left,-2.888768,2.468009,-1.405225,0.193666,-1.451698,0.174883,-0.451718,0.180687,agent4,0.247248,1
4571,1,97,right,0.229250,0.878946,-0.525473,-0.095111,-0.499980,-0.005805,0.500000,0.000000,agent3,0.342259,1
4572,2,84,left,-4.615430,-0.599215,0.145731,-0.294750,-0.999980,-0.005805,0.000000,0.000000,agent4,3.318257,0
4573,2,93,right,-3.173736,2.042143,-1.282528,0.101675,-1.451698,0.174883,-0.451718,0.180687,agent4,0.322180,1
4574,0,88,left,0.663902,0.618548,-0.429934,0.023439,-0.499982,-0.005480,0.500000,0.000000,agent3,0.281421,1
4575,0,79,right,4.613315,-0.627804,-0.098255,-0.005519,-0.999982,-0.005480,0.000000,0.000000,agent3,4.336678,0
4576,1,96,left,-2.931972,2.443200,-1.406144,0.184738,-1.453589,0.175962,-0.453607,0.181443,agent4,0.278305,1
4577,1,97,right,0.205856,0.877025,-0.526761,-0.100928,-0.499982,-0.005480,0.500000,0.000000,agent3,0.338965,1
4578,2,84,left,-4.617085,-0.599430,0.130549,-0.276561,-0.999982,-0.005480,0.000000,0.000000,agent4,3.289814,0
4579,2,93,right,-3.280212,2.054069,-1.291724,0.105943,-1.453589,0.175962,-0.453607,0.181443,agent4,0.325590,1
4580,0,88,left,0.681387,0.634838,-0.424254,0.027225,-0.499984,-0.005217,0.500000,0.000000,agent3,0.287125,1
4581,0,79,right,4.614883,-0.628018,-0.085701,-0.005217,-0.999984,-0.005217,0.000000,0.000000,agent3,4.360048,0
4582,1,96,left,-3.045216,2.537566,-1.417655,0.193176,-1.454426,0.176560,-0.454442,0.181777,agent4,0.265490,1
4583,1,97,right,0.200710,0.904979,-0.524906,-0.100070,-0.499984,-0.005217,0.500000,0.000000,agent3,0.322319,1
4584,2,84,left,-4.618655,-0.599633,0.115896,-0.258519,-0.999984,-0.005217,0.000000,0.000000,agent4,3.272593,0
4585,2,93,right,-3.287948,2.058913,-1.291579,0.109795,-1.454426,0.176560,-0.454442,0.181777,agent4,0.318307,1
4586,0,88,left,0.627928,0.614559,-0.426099,0.026548,-0.499985,-0.004986,0.500000,0.000000,agent3,0.289290,1
4587,0,79,right,4.616382,-0.628222,-0.073713,-0.004953,-0.999985,-0.004986,0.000000,0.000000,agent3,4.383368,0
4588,1,96,left,-3.072587,2.497007,-1.422290,0.191544,-1.455196,0.177098,-0.455211,0.182084,agent4,0.264705,1
4589,1,97,right,0.177229,0.903684,-0.523738,-0.098809,-0.499985,-0.004986,0.500000,0.000000,agent3,0.322361,1
4590,2,84,left,-4.620155,-0.599828,0.101832,-0.240718,-0.999985,-0.004986,0.000000,0.000000,agent4,3.256147,0
4591,2,93,right,-3.396692,2.069307,-1.302168,0.114313,-1.455196,0.177098,-0.455211,0.182084,agent4,0.323743,1
4592,0,88,left,0.626524,0.628453,-0.424788,0.028358,-0.499987,-0.004784,0.500000,0.000000,agent3,0.277764,1
4593,0,79,right,4.617817,-0.628417,-0.062326,-0.004721,-0.999987,-0.004784,0.000000,0.000000,agent3,4.387882,0
4594,1,96,left,-3.113280,2.467139,-1.423334,0.183059,-1.455906,0.177583,-0.455920,0.182368,agent4,0.245928,1
4595,1,97,right,0.153441,0.898907,-0.523241,-0.097853,-0.499987,-0.004784,0.500000,0.000000,agent3,0.342342,1
4596,2,84,left,-4.621592,-0.600015,0.088405,-0.223260,-0.999987,-0.004784,0.000000,0.000000,agent4,3.248386,0
4597,2,93,right,-3.397864,2.070021,-1.301939,0.117569,-1.455906,0.177583,-0.455920,0.182368,agent4,0.321607,1
4598,0,88,left,0.584986,0.616384,-0.428241,0.027460,-0.499988,-0.004620,0.500000,0.000000,agent3,0.280423,1
4599,0,79,right,4.619198,-0.628605,-0.051565,-0.004531,-0.999988,-0.004620,0.000000,0.000000,agent3,4.411111,0
4600,1,96,left,-3.197051,2.533524,-1.429292,0.186656,-1.456560,0.178009,-0.456573,0.182629,agent4,0.247623,1
4601,1,97,right,0.129461,0.889829,-0.523377,-0.097996,-0.499988,-0.004620,0.500000,0.000000,agent3,0.342429,1
4602,2,84,left,-4.622974,-0.600194,0.075650,-0.206249,-0.999988,-0.004620,0.000000,0.000000,agent4,3.233245,0
4603,2,93,right,-3.513481,2.081659,-1.313667,0.121725,-1.456560,0.178009,-0.456573,0.182629,agent4,0.331269,1
4604,0,88,left,0.585078,0.631861,-0.428051,0.029381,-0.499989,-0.004462,0.500000,0.000000,agent3,0.278562,1
4605,0,79,right,4.620532,-0.628787,-0.041445,-0.004351,-0.999989,-0.004462,0.000000,0.000000,agent3,4.437418,0
4606,1,96,left,-3.230444,2.495942,-1.430078,0.181380,-1.457718,0.178629,-0.457729,0.183092,agent4,0.276505,1
4607,1,97,right,0.105681,0.877292,-0.524030,-0.099726,-0.499989,-0.004462,0.500000,0.000000,agent3,0.339152,1
4608,2,84,left,-4.624309,-0.600367,0.063591,-0.189729,-0.999989,-0.004462,0.000000,0.000000,agent4,3.211928,0
4609,2,93,right,-3.512741,2.081221,-1.313997,0.124405,-1.457718,0.178629,-0.457729,0.183092,agent4,0.324684,1
4610,0,88,left,0.608375,0.657022,-0.420295,0.035566,-0.499990,-0.004334,0.500000,0.000000,agent3,0.285132,1
4611,0,79,right,4.621824,-0.628962,-0.031974,-0.004204,-0.999990,-0.004334,0.000000,0.000000,agent3,4.460600,0
4612,1,96,left,-3.350688,2.588846,-1.442606,0.192801,-1.458230,0.178962,-0.458240,0.183296,agent4,0.264730,1
4613,1,97,right,0.101018,0.838583,-0.521546,-0.107780,-0.499990,-0.004334,0.500000,0.000000,agent3,0.322221,1
4614,2,84,left,-4.625602,-0.600535,0.052246,-0.173791,-0.999990,-0.004334,0.000000,0.000000,agent4,3.199033,0
4615,2,93,right,-3.646798,2.100500,-1.329588,0.129439,-1.458230,0.178962,-0.458240,0.183296,agent4,0.326312,1
4616,0,88,left,0.559467,0.634827,-0.419487,0.036700,-0.499991,-0.004104,0.500000,0.000000,agent3,0.286989,1
4617,0,79,right,4.623072,-0.629132,-0.023153,-0.003955,-0.999991,-0.004104,0.000000,0.000000,agent3,4.483753,0
4618,1,96,left,-3.366793,2.535799,-1.445835,0.191576,-1.458702,0.179380,-0.458711,0.183484,agent4,0.263651,1
4619,1,97,right,0.079101,0.827573,-0.519555,-0.116016,-0.499991,-0.004104,0.500000,0.000000,agent3,0.322131,1
4620,2,84,left,-4.626850,-0.600697,0.041621,-0.158352,-0.999991,-0.004104,0.000000,0.000000,agent4,3.186997,0
4621,2,93,right,-3.643473,2.098586,-1.332718,0.132664,-1.458702,0.179380,-0.458711,0.183484,agent4,0.321170,1
4622,0,88,left,0.525852,0.627121,-0.421936,0.036083,-0.499992,-0.003802,0.500000,0.000000,agent3,0.277822,1
4623,0,79,right,4.624227,-0.629289,-0.014991,-0.003631,-0.999992,-0.003802,0.000000,0.000000,agent3,4.488008,0
4624,1,96,left,-3.465971,2.610497,-1.456444,0.203187,-1.232111,0.089046,-0.232119,0.092848,agent4,0.251271,1
4625,1,97,right,0.057764,0.815658,-0.517905,-0.124534,-0.499992,-0.003802,0.500000,0.000000,agent3,0.341724,1
4626,2,84,left,-4.628006,-0.600848,0.031729,-0.143482,-0.999992,-0.003802,0.000000,0.000000,agent4,3.181553,0
4627,2,93,right,-3.788244,2.120371,-1.352648,0.138703,-1.232111,0.089046,-0.232119,0.092848,agent4,0.338967,1
4628,0,88,left,0.532208,0.650788,-0.419732,0.039689,-0.499993,-0.003557,0.500000,0.000000,agent3,0.287620,1
4629,0,79,right,4.625305,-0.629436,-0.007483,-0.003368,-0.999993,-0.003557,0.000000,0.000000,agent3,4.532980,0
4630,1,96,left,-3.462785,2.541975,-1.454256,0.199006,-1.217006,0.083249,-0.217013,0.086805,agent4,0.286729,1
4631,1,97,right,0.029101,0.860316,-0.517943,-0.122743,-0.499993,-0.003557,0.500000,0.000000,agent3,0.319233,1
4632,2,84,left,-4.629085,-0.600988,0.022571,-0.129350,-0.999993,-0.003557,0.000000,0.000000,agent4,3.158940,0
4633,2,93,right,-3.761506,2.105405,-1.355032,0.140152,-1.217006,0.083249,-0.217013,0.086805,agent4,0.322468,1
4634,0,88,left,0.499619,0.642554,-0.420756,0.041031,-0.499994,-0.003331,0.500000,0.000000,agent3,0.276561,1
4635,0,79,right,4.626314,-0.629573,-0.000622,-0.003128,-0.999994,-0.003331,0.000000,0.000000,agent3,4.537101,0
4636,1,96,left,-3.556224,2.610567,-1.458950,0.206714,-1.217007,0.083474,-0.217013,0.086805,agent4,0.267386,1
4637,1,97,right,0.007709,0.835975,-0.518104,-0.124804,-0.499994,-0.003331,0.500000,0.000000,agent3,0.338974,1
4638,2,84,left,-4.630096,-0.601119,0.014142,-0.115941,-0.999994,-0.003331,0.000000,0.000000,agent4,3.154372,0
4639,2,93,right,-3.763619,2.106588,-1.347354,0.140606,-1.217007,0.083474,-0.217013,0.086805,agent4,0.322230,1
4640,0,88,left,0.517388,0.665406,-0.415162,0.046180,-0.499994,-0.003148,0.500000,0.000000,agent3,0.284423,1
4641,0,79,right,4.627266,-0.629703,0.005608,-0.002934,-0.999994,-0.003148,0.000000,0.000000,agent3,4.560025,0
4642,1,96,left,-3.564632,2.549891,-1.453708,0.200546,-1.217007,0.083657,-0.217013,0.086805,agent4,0.262976,1
4643,1,97,right,0.007388,0.801165,-0.514414,-0.132234,-0.499994,-0.003148,0.500000,0.000000,agent3,0.321869,1
4644,2,84,left,-4.631048,-0.601242,0.006430,-0.103294,-0.999994,-0.003148,0.000000,0.000000,agent4,3.144586,0
4645,2,93,right,-3.896883,2.118679,-1.355489,0.142205,-1.217007,0.083657,-0.217013,0.086805,agent4,0.327542,1
4646,0,88,left,0.484408,0.655647,-0.413308,0.048525,-0.497441,0.004492,0.500000,0.000000,agent3,0.285089,1
4647,0,79,right,4.627614,-0.629750,0.011120,-0.002762,-0.997441,0.004492,0.000000,0.000000,agent3,4.582368,0
4648,1,96,left,-3.653494,2.613456,-1.454855,0.205525,-1.215461,0.091700,-0.218020,0.087208,agent4,0.263554,1
4649,1,97,right,-0.023411,0.845983,-0.513082,-0.129388,-0.497441,0.004492,0.500000,0.000000,agent3,0.322544,1
4650,2,84,left,-4.631397,-0.601288,-0.000480,-0.091396,-0.997441,0.004492,0.000000,0.000000,agent4,3.135241,0
4651,2,93,right,-3.888894,2.114336,-1.350978,0.141717,-1.215461,0.091700,-0.218020,0.087208,agent4,0.322597,1
4652,0,88,left,0.458412,0.653491,-0.407260,0.067967,-0.491473,0.022116,0.500000,0.000000,agent3,0.272540,1
4653,0,79,right,4.623283,-0.629161,0.021272,0.015665,-0.991473,0.022116,0.000000,0.000000,agent3,4.581212,0
4654,1,96,left,-3.654701,2.546976,-1.438977,0.214033,-1.210500,0.109727,-0.219027,0.087611,agent4,0.245228,1
4655,1,97,right,-0.042841,0.819060,-0.505513,-0.112817,-0.491473,0.022116,0.500000,0.000000,agent3,0.341703,1
4656,2,84,left,-4.627062,-0.600725,0.000439,-0.061975,-0.991473,0.022116,0.000000,0.000000,agent4,3.129781,0
4657,2,93,right,-3.897183,2.118842,-1.332223,0.159214,-1.210500,0.109727,-0.219027,0.087611,agent4,0.319097,1
4658,0,88,left,0.435852,0.655019,-0.403545,0.083583,-0.486626,0.036431,0.500000,0.000000,agent3,0.272110,1
4659,0,79,right,4.614327,-0.627942,0.027938,0.030722,-0.986626,0.036431,0.000000,0.000000,agent3,4.594365,0
4660,1,96,left,-3.731161,2.600261,-1.428971,0.228634,-1.206661,0.124445,-0.220034,0.088014,agent4,0.248064,1
4661,1,97,right,-0.061707,0.801386,-0.499026,-0.101979,-0.486626,0.036431,0.500000,0.000000,agent3,0.340842,1
4662,2,84,left,-4.618098,-0.599561,0.002491,-0.036658,-0.986626,0.036431,0.000000,0.000000,agent4,3.119066,0
4663,2,93,right,-4.028227,2.126340,-1.330732,0.173551,-1.206661,0.124445,-0.220034,0.088014,agent4,0.332054,1
4664,0,88,left,0.415452,0.658938,-0.402886,0.094672,-0.484111,0.046374,0.500000,0.000000,agent3,0.273981,1
4665,0,79,right,4.601899,-0.626251,0.029455,0.041296,-0.984111,0.046374,0.000000,0.000000,agent3,4.607233,0
4666,1,96,left,-3.741683,2.539820,-1.413213,0.225657,-1.205958,0.135113,-0.221847,0.088739,agent4,0.269311,1
4667,1,97,right,-0.080150,0.787405,-0.494841,-0.097067,-0.484111,0.046374,0.500000,0.000000,agent3,0.337272,1
4668,2,84,left,-4.605660,-0.597946,0.004801,-0.016550,-0.984111,0.046374,0.000000,0.000000,agent4,3.107065,0
4669,2,93,right,-4.027061,2.125725,-1.321022,0.181987,-1.205958,0.135113,-0.221847,0.088739,agent4,0.324387,1
4670,0,88,left,0.431831,0.684915,-0.396407,0.107860,-0.482073,0.054445,0.500000,0.000000,agent3,0.282948,1
4671,0,79,right,4.586864,-0.624205,0.027545,0.049939,-0.982073,0.054445,0.000000,0.000000,agent3,4.614419,0
4672,1,96,left,-3.818426,2.591913,-1.403326,0.230368,-1.204725,0.143506,-0.222653,0.089061,agent4,0.262875,1
4673,1,97,right,-0.093443,0.818029,-0.490134,-0.087010,-0.482073,0.054445,0.500000,0.000000,agent3,0.321801,1
4674,2,84,left,-4.590614,-0.595993,0.009422,0.000910,-0.982073,0.054445,0.000000,0.000000,agent4,3.098352,0
4675,2,93,right,-4.044288,2.134818,-1.305981,0.189011,-1.204725,0.143506,-0.222653,0.089061,agent4,0.318563,1
4676,0,88,left,0.412123,0.690742,-0.392290,0.117565,-0.481123,0.059422,0.500000,0.000000,agent3,0.282676,1
4677,0,79,right,4.569859,-0.621891,0.021593,0.055414,-0.981123,0.059422,0.000000,0.000000,agent3,4.619683,0
4678,1,96,left,-3.913143,2.656206,-1.402726,0.242661,-1.204519,0.148780,-0.223396,0.089358,agent4,0.264273,1
4679,1,97,right,-0.111524,0.801080,-0.486570,-0.082877,-0.481123,0.059422,0.500000,0.000000,agent3,0.321390,1
4680,2,84,left,-4.573595,-0.593783,0.015750,0.014503,-0.981123,0.059422,0.000000,0.000000,agent4,3.090625,0
4681,2,93,right,-4.190202,2.146385,-1.311183,0.193753,-1.204519,0.148780,-0.223396,0.089358,agent4,0.328291,1
4682,0,88,left,0.393917,0.698723,-0.389886,0.124844,-0.480997,0.062023,0.500000,0.000000,agent3,0.266796,1
4683,0,79,right,4.551916,-0.619449,0.012066,0.058393,-0.980997,0.062023,0.000000,0.000000,agent3,4.605098,0
4684,1,96,left,-3.897715,2.576301,-1.389518,0.234781,-1.205078,0.151655,-0.224080,0.089632,agent4,0.245760,1
4685,1,97,right,-0.129565,0.788220,-0.483913,-0.082915,-0.480997,0.062023,0.500000,0.000000,agent3,0.339548,1
4686,2,84,left,-4.555636,-0.591452,0.023828,0.024922,-0.980997,0.062023,0.000000,0.000000,agent4,3.085690,0
4687,2,93,right,-4.185526,2.143990,-1.305794,0.194138,-1.205078,0.151655,-0.224080,0.089632,agent4,0.326289,1
4688,0,88,left,0.376851,0.708637,-0.388053,0.131991,-0.480895,0.064136,0.500000,0.000000,agent3,0.265950,1
4689,0,79,right,4.533288,-0.616914,0.000074,0.060864,-0.980895,0.064136,0.000000,0.000000,agent3,4.608799,0
4690,1,96,left,-3.969664,2.623857,-1.380962,0.234812,-1.205606,0.154021,-0.224712,0.089885,agent4,0.247764,1
4691,1,97,right,-0.147555,0.777667,-0.481325,-0.084498,-0.480895,0.064136,0.500000,0.000000,agent3,0.338895,1
4692,2,84,left,-4.536994,-0.589032,0.034258,0.034179,-0.980895,0.064136,0.000000,0.000000,agent4,3.080039,0
4693,2,93,right,-4.195915,2.149311,-1.293198,0.193828,-1.205606,0.154021,-0.224712,0.089885,agent4,0.320589,1
4694,0,88,left,0.350878,0.700844,-0.199977,0.121597,-0.297285,0.052136,0.500000,0.000000,agent3,0.272368,1
4695,0,79,right,4.516443,-0.614622,0.174767,0.048778,-0.797285,0.052136,0.000000,0.000000,agent3,4.616326,0
4696,1,96,left,-4.073334,2.692381,-1.194092,0.231703,-1.023114,0.142467,-0.225829,0.090332,agent4,0.268629,1
4697,1,97,right,-0.171107,0.794578,-0.291429,-0.096321,-0.297285,0.052136,0.500000,0.000000,agent3,0.334354,1
4698,2,84,left,-4.520134,-0.586843,0.234779,0.028253,-0.797285,0.052136,0.000000,0.000000,agent4,3.077962,0
4699,2,93,right,-4.211476,2.157282,-1.086887,0.179358,-1.023114,0.142467,-0.225829,0.090332,agent4,0.321474,1
4700,0,88,left,0.345831,0.690762,-0.044867,0.110340,-0.147595,0.042347,0.500000,0.000000,agent3,0.287828,1
4701,0,79,right,4.958331,-0.612761,0.399178,0.038819,-0.647595,0.042347,0.000000,0.000000,agent3,5.050534,0
4702,1,96,left,-4.030064,2.593148,-1.023509,0.209301,-0.873918,0.132877,-0.226323,0.090529,agent4,0.267790,1
4703,1,97,right,-0.155684,0.768772,-0.130186,-0.110152,-0.147595,0.042347,0.500000,0.000000,agent3,0.314740,1
4704,2,84,left,-4.999896,0.030740,0.308466,0.139474,-0.647595,0.042347,0.000000,0.000000,agent4,2.557373,0
4705,2,93,right,-4.364222,2.168202,-0.936777,0.168019,-0.873918,0.132877,-0.226323,0.090529,agent4,0.327404,1
4706,0,88,left,0.357705,0.714479,0.123504,0.098247,0.016355,0.028003,0.500000,0.000000,agent3,0.289546,1
4707,0,79,right,4.946745,-0.611329,0.620877,0.024222,-0.483645,0.028003,0.000000,0.000000,agent3,5.048088,0
4708,1,96,left,-4.072701,2.620583,-0.844387,0.187342,-0.710423,0.118714,-0.226778,0.090711,agent4,0.269645,1
4709,1,97,right,-0.171262,0.795301,0.039077,-0.122330,0.016355,0.028003,0.500000,0.000000,agent3,0.312544,1
4710,2,84,left,-4.999896,0.030740,0.400207,0.230634,-0.483645,0.028003,0.000000,0.000000,agent4,2.552679,0
4711,2,93,right,-4.362520,2.167357,-0.768024,0.150809,-0.710423,0.118714,-0.226778,0.090711,agent4,0.325035,1
4712,0,88,left,0.355029,0.709133,0.323379,0.080729,0.216355,0.010511,0.500000,0.000000,agent3,0.286223,1
4713,0,79,right,4.940953,-0.610613,0.863423,0.006192,-0.283645,0.010511,0.000000,0.000000,agent3,5.036573,0
4714,1,96,left,-4.107875,2.643216,-0.633872,0.165714,-0.526317,0.107580,-0.242672,0.097069,agent4,0.265533,1
4715,1,97,right,-0.153322,0.757107,0.244242,-0.144434,0.216355,0.010511,0.500000,0.000000,agent3,0.315671,1
4716,2,84,left,-4.999896,0.030740,0.530980,0.304111,-0.283645,0.010511,0.000000,0.000000,agent4,2.551451,0
4717,2,93,right,-4.367466,2.169814,-0.561544,0.129852,-0.526317,0.107580,-0.242672,0.097069,agent4,0.324409,1
4718,0,88,left,0.368750,0.714458,0.523040,0.066968,0.416355,-0.003697,0.500000,0.000000,agent3,0.292750,1
4719,0,79,right,4.940214,-0.610522,1.093915,-0.008443,-0.083645,-0.003697,0.000000,0.000000,agent3,5.034315,0
4720,1,96,left,-4.132623,2.659140,-0.424868,0.149683,-0.342178,0.099716,-0.258533,0.103413,agent4,0.271396,1
4721,1,97,right,-0.164514,0.812376,0.444482,-0.151168,0.416355,-0.003697,0.500000,0.000000,agent3,0.309457,1
4722,2,84,left,-4.999896,0.030740,0.665616,0.367856,-0.083645,-0.003697,0.000000,0.000000,agent4,2.549377,0
4723,2,93,right,-4.373860,2.172991,-0.353193,0.112288,-0.342178,0.099716,-0.258533,0.103413,agent4,0.323644,1
4724,0,88,left,0.366766,0.689673,0.718066,0.051451,0.613123,-0.014533,0.500000,0.000000,agent3,0.287564,1
4725,0,79,right,4.943451,-0.610922,1.312802,-0.019586,0.113123,-0.014533,0.000000,0.000000,agent3,5.012634,0
4726,1,96,left,-4.143895,2.666393,-0.216235,0.137560,-0.176012,0.101121,-0.289135,0.115654,agent4,0.283217,1
4727,1,97,right,-0.139947,0.790519,0.645593,-0.158305,0.613123,-0.014533,0.500000,0.000000,agent3,0.317092,1
4728,2,84,left,-4.999896,0.030740,0.802644,0.423029,0.113123,-0.014533,0.000000,0.000000,agent4,2.550084,0
4729,2,93,right,-4.380298,2.176189,-0.144765,0.098334,-0.176012,0.101121,-0.289135,0.115654,agent4,0.327008,1
4730,0,88,left,0.416601,0.698248,0.889995,0.039804,0.700516,-0.019161,0.500000,0.000000,agent3,0.302517,1
4731,0,79,right,4.949818,-0.611709,1.493130,-0.028602,0.200516,-0.019161,0.000000,0.000000,agent3,4.998171,0
4732,1,96,left,-4.155756,2.674025,-0.036882,0.128080,-0.102332,0.101979,-0.302848,0.121139,agent4,0.280267,1
4733,1,97,right,-0.101244,0.799061,0.821338,-0.160999,0.700516,-0.019161,0.500000,0.000000,agent3,0.297984,1
4734,2,84,left,-4.999896,0.030740,0.913475,0.469273,0.200516,-0.019161,0.000000,0.000000,agent4,2.552154,0
4735,2,93,right,-4.394576,2.183283,0.033416,0.087434,-0.102332,0.101979,-0.302848,0.121139,agent4,0.323617,1
4736,0,88,left,0.423047,0.670983,1.023879,0.025422,0.914277,-0.029838,0.500000,0.000000,agent3,0.304309,1
4737,0,79,right,4.958661,-0.612801,1.630336,-0.035239,0.414277,-0.029838,0.000000,0.000000,agent3,4.979794,0
4738,1,96,left,-4.143308,2.666015,0.111631,0.118559,0.098771,0.096365,-0.315507,0.126203,agent4,0.283184,1
4739,1,97,right,-0.071789,0.803172,0.963421,-0.160093,0.914277,-0.029838,0.500000,0.000000,agent3,0.295238,1
4740,2,84,left,-4.999896,0.030740,0.992135,0.507796,0.414277,-0.029838,0.000000,0.000000,agent4,2.555549,0
4741,2,93,right,-4.401722,2.186833,0.176690,0.079138,0.098771,0.096365,-0.315507,0.126203,agent4,0.323779,1
4742,0,88,left,0.455393,0.666470,1.130379,0.012806,1.023963,-0.034537,0.500000,0.000000,agent3,0.312629,1
4743,0,79,right,4.512647,-0.614105,1.645400,-0.039972,0.523963,-0.034537,0.000000,0.000000,agent3,4.533664,0
4744,1,96,left,-4.124584,2.653967,0.235316,0.108113,0.196783,0.096335,-0.327180,0.130872,agent4,0.293735,1
4745,1,97,right,-0.043620,0.833957,1.076814,-0.151217,1.023963,-0.034537,0.500000,0.000000,agent3,0.284076,1
4746,2,84,left,-4.516335,-0.586349,1.134922,0.423171,0.523963,-0.034537,0.000000,0.000000,agent4,3.102868,0
4747,2,93,right,-4.410973,2.191429,0.290017,0.073191,0.196783,0.096335,-0.327180,0.130872,agent4,0.323452,1
4748,0,88,left,0.484442,0.655693,1.213149,-0.000086,1.113056,-0.038354,0.500000,0.000000,agent3,0.314822,1
